worker,language,age,gender,education,occupation,colors,order,qType,cond,scenario,who,whoCorrect,what,whatCorrect,where,whereCorrect,month,monthCorrect,day,dayCorrect,time,timeCorrect,ampm,ampmCorrect,responseTime,comments,mental,physical,temp,success,perf,stress,preference,trust1,trust2,trust3,trust4,trust5,trust6,trust7,trust8,trust9,trust10,trust11,trust12
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,inst,,,,,,,,,,,,,,,,,860346,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,inst,,,,,,,,,,,,,,,,,11407,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,introTraining,P,,,,,,,,,,,,,,,,2437,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,AM,False,42563,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,afterScen,,,,,,,,,,,,,,,,,5928,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,introTraining,M,,,,,,,,,,,,,,,,291101,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,42796,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,afterScen,,,,,,,,,,,,,,,,,2346,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,trust-pre,,,,,,,,,,,,,,,,,317549,,,,,,,,,1,1,1,1,1,5,5,5,5,5,5,6
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,introTest,,,,,,,,,,,,,,,,,3328512,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,1,testing,M,1,Violet*,True,financial-institution*,True,Tauland,False,April*,True,5*,True,11:00*,True,AM*,True,341586,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,afterScen,,,,,,,,,,,,,,,,,3425,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,betweenTest,,,,,,,,,,,,,,,,,85197,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,2,testing,M,4,Silver*,True,secular-school*,True,Xiland,False,May,False,1*,True,9:00*,True,AM*,True,846044,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,afterScen,,,,,,,,,,,,,,,,,3133,,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,trust-post,M,,,,,,,,,,,,,,,,23335,,,,,,,,,2,2,2,2,2,6,6,6,6,6,6,6
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,comments,,,,,,,,,,,,,,,,,121033,I started by parsing the info highlighted in red (i.e. info pertaining to when) mainly because it consisted of a reasonably sized amount of info compared to the other parameters. Subsequently%2C I focused on info re: the target because this info was easier to parse compared to the other remaining parameters. Then depending on the specifics of each scenario%2C I would approach the other categories and eliminate options based on my conclusions from the first two parameters. ,,,,,,,,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,end,M,,,,,,,,,,,,,,,,39418,,21,10,13,8,21,17,21,,,,,,,,,,,,
958d739c814ed8a2a2eb3ae040b7cfe6--1546287145,Yes,18-29,Female,Ed3,O9,4,NA,pilot,,,,,,,,,,,,,,,,,18425,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,inst,,,,,,,,,,,,,,,,,44296,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,inst,,,,,,,,,,,,,,,,,63551,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,introTraining,P,,,,,,,,,,,,,,,,2983,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,50073,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,7655,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,introTraining,M,,,,,,,,,,,,,,,,3796,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,47101,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,3705,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,trust-pre,,,,,,,,,,,,,,,,,37719,,,,,,,,,1,1,1,1,2,4,3,1,4,4,5,7
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,introTest,,,,,,,,,,,,,,,,,8725,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,1,testing,M,1,Violet*,True,embassy,False,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,732145,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,13020,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,betweenTest,,,,,,,,,,,,,,,,,21026,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,2,testing,M,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,1022948,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,8498,,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,trust-post,M,,,,,,,,,,,,,,,,31642,,,,,,,,,1,1,1,1,1,3,3,4,3,3,3,7
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,comments,,,,,,,,,,,,,,,,,73802,This was fun!  I used the presented information to eliminate some outcomes (like%2C the last one%2C Blue wasn't involved%2C so could discount a lot). The highlighting helped a little%2C but more in the first scenario than the second.  However%2C the red dates were very useful%2C as were green locations.  Mostly though%2C my strategy was noting the various connections in a word doc.,,,,,,,,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,end,M,,,,,,,,,,,,,,,,28712,,21,1,18,2,21,3,21,,,,,,,,,,,,
ab58bf0acaf6326993cb96cf2b088af0--1546287207,Yes,30-49,Male,Ed1,O7,4,NA,pilot,,,,,,,,,,,,,,,,,59619,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,46514,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,162774,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,2904,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,53606,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,6357,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,4404,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,65172,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,2517,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,119056,,,,,,,,,1,1,1,1,1,5,3,2,3,3,4,4
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,introTest,,,,,,,,,,,,,,,,,47070,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,1,testing,M,1,Gold,False,embassy,False,Tauland,False,April*,True,5*,True,11:00*,True,AM*,True,429921,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,7013,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,3036,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,2,testing,M,4,Silver*,True,military-base,False,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,172156,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,4105,,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,trust-post,M,,,,,,,,,,,,,,,,29886,,,,,,,,,5,4,4,3,1,2,2,2,1,1,1,2
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,comments,,,,,,,,,,,,,,,,,22421,I tried to read through all of the scenario then go back to try to piece things together.,,,,,,,,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,end,M,,,,,,,,,,,,,,,,18289,,16,5,9,15,16,13,11,,,,,,,,,,,,
bfdaf013db29e18292ec2d44b7aa71a3--1546287359,Yes,30-49,Male,Ed2,O1,4,NA,pilot,,,,,,,,,,,,,,,,,5505,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,inst,,,,,,,,,,,,,,,,,47263,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,inst,,,,,,,,,,,,,,,,,10216,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,introTraining,P,,,,,,,,,,,,,,,,2269,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,training,P,,Tetrahedron,False,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,70385,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,9267,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,introTraining,M,,,,,,,,,,,,,,,,5110,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,PM,False,53106,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,3137,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,trust-pre,,,,,,,,,,,,,,,,,35985,,,,,,,,,7,3,5,4,5,5,5,4,5,4,4,2
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,introTest,,,,,,,,,,,,,,,,,13479,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,1,testing,P,1,Azure,False,embassy,False,Tauland,False,April*,True,11,False,11:00*,True,AM*,True,164079,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,6627,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,betweenTest,,,,,,,,,,,,,,,,,2277,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,2,testing,P,4,Rose,False,religious-school,False,Muland,False,January*,True,9,False,9:00*,True,AM*,True,113976,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,3703,,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,trust-post,P,,,,,,,,,,,,,,,,39153,,,,,,,,,7,7,7,7,7,1,1,1,1,1,1,1
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,comments,,,,,,,,,,,,,,,,,36245,Going by what I was reading but was very confusing!!,,,,,,,,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,end,P,,,,,,,,,,,,,,,,45807,,21,1,1,11,21,21,21,,,,,,,,,,,,
b70e5a3d8b66f0a95c4099a76e24f382--1546287697,Yes,30-49,Female,Ed2,O7,4,NA,pilot,,,,,,,,,,,,,,,,,39057,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,inst,,,,,,,,,,,,,,,,,44618,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,inst,,,,,,,,,,,,,,,,,150567,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,introTraining,P,,,,,,,,,,,,,,,,4793,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,107388,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,8627,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,introTraining,M,,,,,,,,,,,,,,,,10882,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,72386,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,4920,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,trust-pre,,,,,,,,,,,,,,,,,55495,,,,,,,,,2,2,2,2,2,6,6,6,6,6,6,4
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,introTest,,,,,,,,,,,,,,,,,19249,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,1,testing,M,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,818359,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,8901,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,betweenTest,,,,,,,,,,,,,,,,,7070,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,2,testing,M,1,Violet*,True,dignitary-visiting,False,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,639211,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,6495,,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,trust-post,M,,,,,,,,,,,,,,,,62749,,,,,,,,,3,3,3,3,3,6,6,6,6,6,6,5
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,comments,,,,,,,,,,,,,,,,,125691,I read through it and looked for time and dates first. Then I went back and tried to dismiss groups that would not be involved and places they would not attack. Then I tried to figure out what and who were their targets. ,,,,,,,,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,end,M,,,,,,,,,,,,,,,,64134,,16,3,10,17,17,10,20,,,,,,,,,,,,
7e8c00ac51776419f8a19baeaa1a4631--1546287945,Yes,30-49,Female,Ed3,O2,4,NA,pilot,,,,,,,,,,,,,,,,,83543,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,inst,,,,,,,,,,,,,,,,,59246,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,inst,,,,,,,,,,,,,,,,,9784,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,introTraining,P,,,,,,,,,,,,,,,,5849,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,62589,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,5399,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,introTraining,M,,,,,,,,,,,,,,,,4310,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,39871,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,4680,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,trust-pre,,,,,,,,,,,,,,,,,24692,,,,,,,,,1,1,1,1,1,7,7,7,7,7,7,4
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,introTest,,,,,,,,,,,,,,,,,5150,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,1,testing,P,1,Brown,False,embassy,False,Tauland,False,April*,True,13,False,11:00*,True,PM,False,243353,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,8660,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,betweenTest,,,,,,,,,,,,,,,,,2208,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,2,testing,P,4,Silver*,True,secular-school*,True,Piland,False,January*,True,9,False,11:00,False,PM,False,111224,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,4714,,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,trust-post,P,,,,,,,,,,,,,,,,24711,,,,,,,,,4,4,4,4,4,2,2,2,2,2,2,4
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,comments,,,,,,,,,,,,,,,,,30630,I tried to find specific clues by looking at target words such as 'attack'.,,,,,,,,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,end,P,,,,,,,,,,,,,,,,25055,,18,7,8,16,20,15,13,,,,,,,,,,,,
4807fb185a03a1c17aec273e28d428c9--1546287991,Yes,18-29,Male,Ed3,O7,4,NA,pilot,,,,,,,,,,,,,,,,,6354,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,inst,,,,,,,,,,,,,,,,,37051,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,inst,,,,,,,,,,,,,,,,,62767,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,introTraining,P,,,,,,,,,,,,,,,,7469,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,49274,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,5597,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,introTraining,M,,,,,,,,,,,,,,,,4815,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,65845,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,2237,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,trust-pre,,,,,,,,,,,,,,,,,48490,,,,,,,,,2,2,3,3,2,5,4,4,5,5,4,5
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,introTest,,,,,,,,,,,,,,,,,9280,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,1,testing,M,1,Violet*,True,embassy,False,Psiland*,True,June,False,10,False,11:00*,True,AM*,True,397615,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,6065,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,betweenTest,,,,,,,,,,,,,,,,,3089,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,2,testing,M,4,Rose,False,military-base,False,Piland,False,January*,True,1*,True,9:00*,True,PM,False,348416,,,,,,,,,,,,,,,,,,,,
0a6011cc6075087b9a413505928cea49--1546288100,Yes,30-49,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,5111,,,,,,,,,,,,,,,,,,,,
